Date,canada_cases,japan_cases,italy_cases,uk_cases,germany_cases,france_cases,canada_1lag,japan_1lag,italy_1lag,uk_1lag,germany_1lag,france_1lag,canada_2lag,japan_2lag,italy_2lag,uk_2lag,germany_2lag,france_2lag,canada_3lag,japan_3lag,italy_3lag,uk_3lag,germany_3lag,france_3lag,canada_ma,japan_ma,italy_ma,uk_ma,germany_ma,france_ma,canada_pt,japan_pt,italy_pt,uk_pt,germany_pt,france_pt,dow,Canada_Outdoor_Mobility,Canada_indoorMobility,Germany_Outdoor_Mobility,Germany_indoorMobility,France_Outdoor_Mobility,France_indoorMobility,Japan_Outdoor_Mobility,Japan_indoorMobility,Italy_Outdoor_Mobility,Italy_indoorMobility,United_Kingdom_Outdoor_Mobility,United_Kingdom_indoorMobility,temp_canada,temp_uk,temp_italy,temp_japan,temp_germany,temp_france
2020-05-20T00:00:00.000+0000,1082,0,665,525,695,641,1082,62,813,2412,1227,874,1079,20,451,2711,182,314,1126,48,675,3534,617,33,1143.857142857143,45.42857142857143,751.4285714285714,2805.4285714285716,625,473.14285714285717,0.7221611971117724,-1.1103195453342432,-0.39352948423879613,-0.6853375970251957,-0.02658969817505279,-0.04483554974463564,4,-18,17,1,6,-25,12,-25,12,-43,15,-36,22,55.87621359223299,56.80799999999999,65.60599999999998,63.995999999999995,59.35853658536585,63.550000000000004
2020-05-21T00:00:00.000+0000,1167,57,642,2615,548,237,1082,0,665,525,695,641,1082,62,813,2412,1227,874,1079,20,451,2711,182,314,1137.2857142857142,43.42857142857143,701.4285714285714,2686.714285714286,649,402.57142857142856,0.824264833871658,-0.04529249627095441,-0.41612764982943745,0.5006687484645281,-0.20475340440829184,-0.5973330108349117,5,-19,18,-6,18,-34,22,-24,12,-40,15,-39,23,55.70536585365847,56.740000000000016,66.20599999999999,64.59066666666669,59.497560975609744,59
2020-05-22T00:00:00.000+0000,1205,89,652,3287,689,339,1167,57,642,2615,548,237,1082,0,665,525,695,641,1082,62,813,2412,1227,874,1141.142857142857,44.285714285714285,681.8571428571429,2647.714285714286,639.5714285714286,364.2857142857143,0.8685500870106797,0.35557894548358604,-0.4062697748056286,0.7717328570443028,-0.033492467246587374,-0.44058152749106766,6,-16,18,-9,14,-30,20,-18,13,-38,14,-42,24,56.08585365853657,57.088,65.90599999999999,64.94933333333336,60.05555555555556,60.400000000000006
2020-05-23T00:00:00.000+0000,1204,23,669,2959,276,319,1205,89,652,3287,689,339,1167,57,642,2615,548,237,1082,0,665,525,695,641,1135,42.714285714285715,652.4285714285714,2577.5714285714284,604.8571428571429,393.85714285714283,0.8673951120387807,-0.613551702052891,-0.3896263383296329,0.6443394848820078,-0.5907585847701005,-0.4702985911760208,7,-13,9,-16,7,-34,10,-16,11,-34,8,-46,15,56.54417475728154,56.74400000000001,66.55199999999999,64.80399999999999,60.27272727272727,60.7
2020-05-24T00:00:00.000+0000,955,14,531,2405,342,105,1204,23,669,2959,276,319,1205,89,652,3287,689,339,1167,57,642,2615,548,237,1110.5714285714287,37.857142857142854,631.8571428571429,2416.285714285714,565.5714285714286,404.14285714285717,0.5612086699845787,-0.7954695857762899,-0.5290188183926232,0.4073770721484679,-0.4896376252065021,-0.8208304681643416,1,-16,6,-13,3,-30,3,-20,8,-36,5,-41,11,57.2854368932039,56.80999999999999,66.542,64.93333333333335,59.904347826086955,55
2020-05-25T00:00:00.000+0000,1013,31,300,1625,272,307,955,14,531,2405,342,105,1204,23,669,2959,276,319,1205,89,652,3287,689,339,1101.142857142857,39.42857142857143,610.2857142857143,2261.1428571428573,578.4285714285714,403.14285714285717,0.6360166816343757,-0.46390804569825994,-0.7860622091820574,0.017430305660373572,-0.5970539507334192,-0.4883617327671304,2,-19,16,-10,8,-26,15,-20,10,-38,12,-31,24,57.91893203883498,57.16,66.428,65.44666666666667,60.39111111111111,58.65
2020-05-26T00:00:00.000+0000,971,42,397,4043,600,279,1013,31,300,1625,272,307,955,14,531,2405,342,105,1204,23,669,2959,276,319,1085.2857142857142,36.57142857142857,550.8571428571429,2494.1428571428573,488.85714285714283,318.14285714285717,0.5820709139392777,-0.274970275056227,-0.6742831393163947,1.034669993114307,-0.13951696461437438,-0.5312021377221783,3,-16,16,-4,8,-23,15,-21,11,-37,12,-34,21,58.17766990291261,57.97999999999998,66.08399999999997,65.81066666666666,61.00000000000001,64.05
2020-05-27T00:00:00.000+0000,899,28,584,2013,324,157,971,42,397,4043,600,279,1013,31,300,1625,272,307,955,14,531,2405,342,105,1059.142857142857,40.57142857142857,539.2857142857143,2706.714285714286,435.85714285714283,249,0.4867926163325842,-0.5187581367047512,-0.47430985838376605,0.22059028732587896,-0.516709454123812,-0.7298302947254597,4,-14,16,-1,7,-23,13,-17,10,-36,12,-34,22,59.1747572815534,58.31,65.914,65.37066666666666,60.178260869565214,68.15
2020-05-28T00:00:00.000+0000,987,53,593,1887,672,3265,899,28,584,2013,324,157,971,42,397,4043,600,279,1013,31,300,1625,272,307,1033.4285714285713,40,532.2857142857143,2602.714285714286,453.57142857142856,681.5714285714286,0.6027600431178076,-0.10361410701173104,-0.46516755627024586,0.15673823190124633,-0.05321483021251154,1.3756308303979814,5,-18,17,-2,8,-23,14,-16,10,-36,13,-31,22,59.118446601941784,58.89800000000001,66.022,65.94266666666668,59.50000000000001,73.19999999999999
2020-05-29T00:00:00.000+0000,933,75,516,2095,726,507,987,53,593,1887,672,3265,899,28,584,2013,324,157,971,42,397,4043,600,279,994.5714285714286,38,512.8571428571429,2432.4285714285716,458.85714285714283,705.5714285714286,0.5322360229382235,0.1935535501348777,-0.5447775468865835,0.2611107594000287,0.00859947524399835,-0.20890330752571376,6,-16,18,5,7,-21,15,-8,11,-37,13,-30,22,59.22135922330099,59.3,67.058,65.34266666666666,63.01086956521737,75.30000000000001
2020-05-30T00:00:00.000+0000,772,43,416,1604,267,1800,933,75,516,2095,726,507,987,53,593,1887,672,3265,899,28,584,2013,324,157,932.8571428571429,40.857142857142854,476.7142857142857,2238.8571428571427,457.57142857142856,917.1428571428571,0.3094820658227806,-0.2586954894799727,-0.6530570853595551,0.005862086293822353,-0.6049505909227473,0.8683513780971327,7,-14,9,10,2,-17,5,-11,8,-30,7,-30,12,58.859223300970875,58.513999999999996,68.01799999999997,66.23600000000002,63.57959183673471,67.7
2020-05-31T00:00:00.000+0000,798,35,333,1936,221,235,772,43,416,1604,267,1800,933,75,516,2095,726,507,987,53,593,1887,672,3265,910.4285714285714,43.857142857142854,448.42857142857144,2171.8571428571427,440.2857142857143,935.7142857142857,0.3467931214506417,-0.393042097232232,-0.7473810063975195,0.18180283315429188,-0.6790544005294694,-0.6005394538697196,1,-19,7,16,0,-18,2,-19,7,-30,5,-30,9,58.89271844660195,58.02,68.36799999999998,66.72666666666666,63.16304347826087,66.1
2020-06-01T00:00:00.000+0000,809,36,200,1570,184,101,798,35,333,1936,221,235,772,43,416,1604,267,1800,933,75,516,2095,726,507,881.2857142857143,44.57142857142857,434.14285714285717,2164,427.7142857142857,906.2857142857143,0.3624175889801384,-0.3757194965903228,-0.9075856148132082,-0.012999214659554023,-0.7406166578113345,-0.8279972273512546,2,-13,14,11,16,-25,20,-17,8,-23,11,-30,19,59.24611650485435,58.023999999999994,68.65600000000002,65.92133333333335,64.19743589743591,49.9
2020-06-02T00:00:00.000+0000,673,50,318,1653,285,972,809,36,200,1570,184,101,798,35,333,1936,221,235,772,43,416,1604,267,1800,838.7142857142857,45.714285714285715,422.85714285714283,1822.5714285714287,382.7142857142857,1005.2857142857143,0.16230886541126405,-0.14871408564270558,-0.7648783189997636,0.032758927151934715,-0.5766649424639103,0.2957677958689263,3,-17,16,12,6,-11,11,-14,8,-24,16,-29,19,58.79708737864077,58.80800000000002,68.34,66.38933333333331,63.567999999999984,60.35
2020-06-03T00:00:00.000+0000,681,30,321,1871,242,3856,673,50,318,1653,285,972,809,36,200,1570,184,101,798,35,333,1936,221,235,807.5714285714286,46,385.2857142857143,1802.2857142857142,371,1533.7142857142858,0.17451296988547144,-0.48202663970440546,-0.7613675715534358,0.14848843970287828,-0.6448958303136539,1.4898953642224326,4,-15,16,5,7,-17,11,-14,8,-30,10,-42,22,59.57669902912622,58.927999999999976,68.998,66.58133333333332,62.93958333333334,58.7
2020-06-04T00:00:00.000+0000,628,44,177,1805,351,2850,681,30,321,1871,242,3856,673,50,318,1653,285,972,809,36,200,1570,184,101,756.2857142857143,44.714285714285715,325.85714285714283,1790.5714285714287,325.14285714285717,1474.4285714285713,0.0925937713681918,-0.24256436304789117,-0.9364864848195135,0.11411192870549353,-0.47624095775000186,1.271696352734587,5,-7,15,-8,9,-22,13,-12,8,-36,12,-40,22,59.78058252427186,58.87600000000001,69.3,66.71199999999999,62.022,58.8
2020-06-05T00:00:00.000+0000,678,47,518,1650,452,552,628,44,177,1805,351,2850,681,30,321,1871,242,3856,673,50,318,1653,285,972,719.8571428571429,40.714285714285715,326.14285714285717,1727,286,1480.857142857143,0.16994303542456143,-0.19501846553083452,-0.542669267263864,0.031121773751957724,-0.3320257837252007,-0.15189380281436338,6,-4,15,-5,9,-18,13,-3,9,-28,11,-39,22,60.03737864077673,59.26999999999999,69.58600000000003,66.66666666666667,63.853999999999985,61.85
2020-06-06T00:00:00.000+0000,528,42,270,1557,526,529,678,47,518,1650,452,552,628,44,177,1805,351,2850,681,30,321,1871,242,3856,685,40.57142857142857,305.2857142857143,1720.2857142857142,323,1299.2857142857142,-0.06914561616776228,-0.274970275056227,-0.8218290242574753,-0.02025433464852426,-0.2331195082373418,-0.18078169277653222,7,-8,8,2,4,-11,4,-3,7,-18,4,-43,14,59.89902912621356,59.05199999999999,70.482,67.64133333333335,64.69795918367348,58.45
2020-06-07T00:00:00.000+0000,703,39,197,1326,300,293,528,42,270,1557,526,529,678,47,518,1650,452,552,628,44,177,1805,351,2850,671.4285714285714,41.142857142857146,285.85714285714283,1633.142857142857,334.2857142857143,1307.5714285714287,0.20778592483203162,-0.3246713969346165,-0.9113346411908614,-0.15332961159241226,-0.5533919189896294,-0.5096595883403736,1,-8,5,-1,3,-18,0,-10,5,-30,4,-39,10,60.39300000000001,58.578,70.1469387755102,66.92400000000002,63.52857142857143,51.05
2020-06-08T00:00:00.000+0000,601,21,280,1205,359,98,703,39,197,1326,300,293,528,42,270,1557,526,529,678,47,518,1650,452,552,641.7142857142857,39,297.2857142857143,1581,359.2857142857143,1307.142857142857,0.04987244829912801,-0.6526927618239426,-0.8098422482989824,-0.22633376144574927,-0.46440991413908594,-0.8333882513224288,2,-9,14,2,7,-16,11,-12,7,-32,10,-36,19,61.007000000000026,58.46199999999999,70.21999999999997,66.97733333333338,63.38000000000001,50.650000000000006
2020-06-09T00:00:00.000+0000,462,51,283,1741,397,141,601,21,280,1205,359,98,703,39,197,1326,300,293,528,42,270,1557,526,529,611.5714285714286,39.142857142857146,292.2857142857143,1593.5714285714287,375.2857142857143,1188.4285714285713,-0.18141497802568687,-0.13354873354198518,-0.8062588438867263,0.0802351702940971,-0.40918709798011216,-0.7574074846083233,3,-9,14,1,8,-14,11,-11,8,-27,9,-33,20,62.01399999999999,58.848,70.06199999999998,67.20133333333332,63.002127659574484,60.5
2020-06-10T00:00:00.000+0000,479,35,202,1003,16,397,462,51,283,1741,397,141,601,21,280,1205,359,98,703,39,197,1326,300,293,582.7142857142857,39.857142857142854,275.2857142857143,1469.5714285714287,343,694.2857142857143,-0.1520560513425368,-0.393042097232232,-0.9050896855546319,-0.3536537420869094,-1.0438999686689399,-0.3570653536535592,4,-10,15,6,6,-12,10,-14,7,-28,10,-42,21,61.96199999999997,59.711999999999996,70.03,67.57333333333334,63.19411764705882,63.65
