Date,canada_cases,japan_cases,italy_cases,uk_cases,germany_cases,france_cases,canada_1lag,japan_1lag,italy_1lag,uk_1lag,germany_1lag,france_1lag,canada_2lag,japan_2lag,italy_2lag,uk_2lag,germany_2lag,france_2lag,canada_3lag,japan_3lag,italy_3lag,uk_3lag,germany_3lag,france_3lag,canada_ma,japan_ma,italy_ma,uk_ma,germany_ma,france_ma,canada_pt,japan_pt,italy_pt,uk_pt,germany_pt,france_pt,dow
2020-04-28T00:00:00.000+0000,1534,417,2091,3996,1154,3016,1583,712,1739,4309,988,3742,1662,210,2324,4463,1257,555,1452,402,2357,4913,1514,1656,1644.5714285714287,470.14285714285717,2506.8571428571427,4585.857142857143,1660.142857142857,2156.5714285714284,1.2206640436804503,1.6723806890245925,0.6165593279700123,1.0194441768332083,0.42287510053921007,1.31606065975597,3
2020-04-29T00:00:00.000+0000,1715,159,2086,4076,1627,2512,1534,417,2091,3996,1154,3016,1583,712,1739,4309,988,3742,1662,210,2324,4463,1257,555,1600.2857142857142,439,2323.4285714285716,4532.285714285715,1555.857142857143,2200.285714285714,1.393479158959032,0.9376091307350608,0.614025189889234,1.0452784855553594,0.7597666666420503,1.167737454453452,4
2020-04-30T00:00:00.000+0000,1592,193,1872,5903,1470,671,1715,159,2086,4076,1627,2512,1534,417,2091,3996,1154,3016,1583,712,1739,4309,988,3742,1594,364.85714285714283,2212.8571428571427,4720.857142857143,1411.4285714285713,1966,1.2775085389570273,1.124131368844505,0.5003909612958538,1.5436924736074011,0.659378314382457,-0.010366391479346588,5
2020-05-01T00:00:00.000+0000,1885,217,1965,5903,1068,0,1592,193,1872,5903,1470,671,1715,159,2086,4076,1627,2512,1534,417,2091,3996,1154,3016,1631.857142857143,330,2062,4794.714285714285,1296.857142857143,1736,1.5443101417216527,1.230132521399973,0.5510450430830325,1.5436924736074011,0.34927275457651197,-1.017298777731317,6
2020-05-02T00:00:00.000+0000,1583,266,1900,4806,890,1212,1885,217,1965,5903,1068,0,1592,193,1872,5903,1470,671,1715,159,2086,4076,1627,2512,1650.5714285714287,310.57142857142856,1996.7142857142858,4779.428571428572,1207.7142857142858,1672.5714285714287,1.2687813729337276,1.397490000666606,0.5158543320170529,1.2639282525720343,0.18224939632554077,0.4962024168268848,7
2020-05-03T00:00:00.000+0000,2025,306,1389,4339,697,296,1583,266,1900,4806,890,1212,1885,217,1965,5903,1068,0,1592,193,1872,5903,1470,671,1702.4285714285713,324.2857142857143,1863.142857142857,4761.714285714285,1127.7142857142858,1635.5714285714287,1.6610446143802895,1.4979370331702002,0.20142733020394704,1.12748635344232,-0.024295458664703614,-0.505075280289661,1
2020-05-04T00:00:00.000+0000,1453,201,1221,3985,488,614,2025,306,1389,4339,697,296,1583,266,1900,4806,890,1212,1885,217,1965,5903,1068,0,1683.857142857143,251.28571428571428,1789.142857142857,4715.428571428572,1056.2857142857142,1188.7142857142858,1.138813954405184,1.1615507816807062,0.08114615037671902,1.0158607004701279,-0.2832245098914467,-0.07654157374516767,2
2020-05-05T00:00:00.000+0000,1258,175,1075,4406,855,1049,1453,201,1221,3985,488,614,2025,306,1389,4339,697,296,1583,266,1900,4806,890,1212,1644.4285714285713,216.71428571428572,1644,4774,1013.5714285714286,907.7142857142857,0.9289763830321863,1.031350059835722,-0.031365615362445885,1.147787563199994,0.1468771802979273,0.36383117962314243,3
2020-05-06T00:00:00.000+0000,1479,0,1444,5903,1155,3530,1258,175,1075,4406,855,1049,1453,201,1221,3985,488,614,2025,306,1389,4339,697,296,1610.7142857142858,194,1552.2857142857142,5035,946.1428571428571,1053.142857142857,1.1654083498271381,-1.1103195453342432,0.23882343349162674,1.5436924736074011,0.4237056906541389,1.4310886143007153,4
2020-05-07T00:00:00.000+0000,1507,224,1401,5614,1268,575,1479,0,1444,5903,1155,3530,1258,175,1075,4406,855,1049,1453,201,1221,3985,488,614,1598.5714285714287,198.42857142857142,1485,4993.714285714285,917.2857142857143,1039.4285714285713,1.193706284308722,1.2577308137446357,0.2096668826023348,1.4749382342562314,0.5140208060386129,-0.12351799355656036,5
2020-05-08T00:00:00.000+0000,1473,98,1327,4649,1158,1278,1507,224,1401,5614,1268,575,1479,0,1444,5903,1155,3530,1258,175,1075,4406,855,1049,1539.7142857142858,181.42857142857142,1393.857142857143,4814.571428571428,930.1428571428571,1222,1.159298564314666,0.45014158832211143,0.15812459575273938,1.219347085480235,0.42619406296581824,0.5456599530122549,6
2020-05-09T00:00:00.000+0000,1244,88,1083,3896,736,440,1473,98,1327,4649,1158,1278,1507,224,1401,5614,1268,575,1479,0,1444,5903,1155,3530,1491.2857142857142,156,1277.142857142857,4684.571428571428,908.1428571428571,1111.7142857142858,0.9131633626451936,0.34462768083853146,-0.024996100737442527,0.9865842372850413,0.019783272505770513,-0.29760493353601924,7
2020-05-10T00:00:00.000+0000,1173,114,802,3923,555,269,1244,88,1083,3896,736,440,1473,98,1327,4649,1158,1278,1507,224,1401,5614,1268,575,1369.5714285714287,128.57142857142858,1193.2857142857142,4625.142857142857,887.8571428571429,1107.857142857143,0.8313117942631344,0.6018707900471635,-0.26424082712771013,0.9955194518864192,-0.1958246196949179,-0.5467414090504298,1
2020-05-11T00:00:00.000+0000,1173,70,744,3877,697,452,1173,114,802,3923,555,269,1244,88,1083,3896,736,440,1473,98,1327,4649,1158,1278,1329.5714285714287,109.85714285714286,1125.142857142857,4609.714285714285,917.7142857142857,1084.7142857142858,0.8313117942631344,0.13086811853868816,-0.31788921837662526,0.9802682137536943,-0.024295458664703614,-0.2813710267738442,2
2020-05-12T00:00:00.000+0000,1155,121,1402,3403,595,728,1173,70,744,3877,697,452,1173,114,802,3923,555,269,1244,88,1083,3896,736,440,1314.857142857143,102.14285714285714,1171.857142857143,4466.428571428572,880.5714285714286,1038.857142857143,0.8101087193301728,0.6622893665746736,0.21035146945206804,0.8147290922704555,-0.1456813490879912,0.052998856356975786,3
2020-05-13T00:00:00.000+0000,1149,81,888,3242,927,226,1155,121,1402,3403,595,728,1173,70,744,3877,697,452,1173,114,802,3923,555,269,1267.7142857142858,113.71428571428571,1092.4285714285713,4086.285714285714,848,566.8571428571429,0.8029993646197463,0.26534175484316497,-0.18749235112571017,0.7547725510684864,0.21870283200407042,-0.6150341356992781,4
2020-05-14T00:00:00.000+0000,1213,71,992,3446,380,731,1149,81,888,3242,927,226,1155,121,1402,3403,595,728,1173,70,744,3877,697,452,1225.7142857142858,91.85714285714286,1034,3776.5714285714284,721.1428571428571,589.1428571428571,0.877769843686446,0.1436202065855955,-0.09891603176004007,0.8304080434753686,-0.43369473488179894,0.056258834649356,5
2020-05-15T00:00:00.000+0000,1178,83,789,3560,755,607,1213,71,992,3446,380,731,1149,81,888,3242,927,226,1155,121,1402,3403,595,728,1183.5714285714287,89.71428571428571,957.1428571428571,3621,663.5714285714286,493.2857142857143,0.8371685219746986,0.28847311709639417,-0.2761304046029653,0.8713156954010236,0.04081118096044963,-0.08486954789848991,6
2020-05-16T00:00:00.000+0000,1247,34,875,3450,519,112,1178,83,789,3560,755,607,1213,71,992,3446,380,731,1149,81,888,3242,927,226,1184,82,927.4285714285714,3557.285714285714,632.5714285714286,446.42857142857144,0.9165607524603071,-0.4105206275170278,-0.1988853468704538,0.8318595409130896,-0.24224291798258882,-0.8083468555122727,7
2020-05-17T00:00:00.000+0000,1126,48,675,3534,617,33,1247,34,875,3450,519,112,1178,83,789,3560,755,607,1213,71,992,3446,380,731,1177.2857142857142,72.57142857142857,909.2857142857143,3501.714285714286,641.4285714285714,412.7142857142857,0.7755514034745838,-0.1794475849637331,-0.3837864939798227,0.8620690890035154,-0.11872702627429946,-0.9536378313273716,1
2020-05-18T00:00:00.000+0000,1079,20,451,2711,182,314,1126,48,675,3534,617,33,1247,34,875,3450,519,112,1178,83,789,3560,755,607,1163.857142857143,65.42857142857143,867.4285714285714,3335.1428571428573,567.8571428571429,393,0.7184780054650007,-0.6725328954753387,-0.6145103419583305,0.5418665454085533,-0.7439953791987274,-0.47780349453304877,2
2020-05-19T00:00:00.000+0000,1082,62,813,2412,1227,874,1079,20,451,2711,182,314,1126,48,675,3534,617,33,1247,34,875,3450,519,112,1153.4285714285713,57,783.2857142857143,3193.5714285714284,658.1428571428571,413.85714285714283,0.7221611971117724,0.024812128400794702,-0.254240461399048,0.41055937431020983,0.48204728683708564,0.2034730531785474,3
2020-05-20T00:00:00.000+0000,1082,0,665,525,695,641,1082,62,813,2412,1227,874,1079,20,451,2711,182,314,1126,48,675,3534,617,33,1143.857142857143,45.42857142857143,751.4285714285714,2805.4285714285716,625,473.14285714285717,0.7221611971117724,-1.1103195453342432,-0.39352948423879613,-0.6853375970251957,-0.02658969817505279,-0.04483554974463564,4
2020-05-21T00:00:00.000+0000,1167,57,642,2615,548,237,1082,0,665,525,695,641,1082,62,813,2412,1227,874,1079,20,451,2711,182,314,1137.2857142857142,43.42857142857143,701.4285714285714,2686.714285714286,649,402.57142857142856,0.824264833871658,-0.04529249627095441,-0.41612764982943745,0.5006687484645281,-0.20475340440829184,-0.5973330108349117,5
2020-05-22T00:00:00.000+0000,1205,89,652,3287,689,339,1167,57,642,2615,548,237,1082,0,665,525,695,641,1082,62,813,2412,1227,874,1141.142857142857,44.285714285714285,681.8571428571429,2647.714285714286,639.5714285714286,364.2857142857143,0.8685500870106797,0.35557894548358604,-0.4062697748056286,0.7717328570443028,-0.033492467246587374,-0.44058152749106766,6
2020-05-23T00:00:00.000+0000,1204,23,669,2959,276,319,1205,89,652,3287,689,339,1167,57,642,2615,548,237,1082,0,665,525,695,641,1135,42.714285714285715,652.4285714285714,2577.5714285714284,604.8571428571429,393.85714285714283,0.8673951120387807,-0.613551702052891,-0.3896263383296329,0.6443394848820078,-0.5907585847701005,-0.4702985911760208,7
2020-05-24T00:00:00.000+0000,955,14,531,2405,342,105,1204,23,669,2959,276,319,1205,89,652,3287,689,339,1167,57,642,2615,548,237,1110.5714285714287,37.857142857142854,631.8571428571429,2416.285714285714,565.5714285714286,404.14285714285717,0.5612086699845787,-0.7954695857762899,-0.5290188183926232,0.4073770721484679,-0.4896376252065021,-0.8208304681643416,1
2020-05-25T00:00:00.000+0000,1013,31,300,1625,272,307,955,14,531,2405,342,105,1204,23,669,2959,276,319,1205,89,652,3287,689,339,1101.142857142857,39.42857142857143,610.2857142857143,2261.1428571428573,578.4285714285714,403.14285714285717,0.6360166816343757,-0.46390804569825994,-0.7860622091820574,0.017430305660373572,-0.5970539507334192,-0.4883617327671304,2
2020-05-26T00:00:00.000+0000,971,42,397,4043,600,279,1013,31,300,1625,272,307,955,14,531,2405,342,105,1204,23,669,2959,276,319,1085.2857142857142,36.57142857142857,550.8571428571429,2494.1428571428573,488.85714285714283,318.14285714285717,0.5820709139392777,-0.274970275056227,-0.6742831393163947,1.034669993114307,-0.13951696461437438,-0.5312021377221783,3
2020-05-27T00:00:00.000+0000,899,28,584,2013,324,157,971,42,397,4043,600,279,1013,31,300,1625,272,307,955,14,531,2405,342,105,1059.142857142857,40.57142857142857,539.2857142857143,2706.714285714286,435.85714285714283,249,0.4867926163325842,-0.5187581367047512,-0.47430985838376605,0.22059028732587896,-0.516709454123812,-0.7298302947254597,4
2020-05-28T00:00:00.000+0000,987,53,593,1887,672,3265,899,28,584,2013,324,157,971,42,397,4043,600,279,1013,31,300,1625,272,307,1033.4285714285713,40,532.2857142857143,2602.714285714286,453.57142857142856,681.5714285714286,0.6027600431178076,-0.10361410701173104,-0.46516755627024586,0.15673823190124633,-0.05321483021251154,1.3756308303979814,5
2020-05-29T00:00:00.000+0000,933,75,516,2095,726,507,987,53,593,1887,672,3265,899,28,584,2013,324,157,971,42,397,4043,600,279,994.5714285714286,38,512.8571428571429,2432.4285714285716,458.85714285714283,705.5714285714286,0.5322360229382235,0.1935535501348777,-0.5447775468865835,0.2611107594000287,0.00859947524399835,-0.20890330752571376,6
2020-05-30T00:00:00.000+0000,772,43,416,1604,267,1800,933,75,516,2095,726,507,987,53,593,1887,672,3265,899,28,584,2013,324,157,932.8571428571429,40.857142857142854,476.7142857142857,2238.8571428571427,457.57142857142856,917.1428571428571,0.3094820658227806,-0.2586954894799727,-0.6530570853595551,0.005862086293822353,-0.6049505909227473,0.8683513780971327,7
2020-05-31T00:00:00.000+0000,798,35,333,1936,221,235,772,43,416,1604,267,1800,933,75,516,2095,726,507,987,53,593,1887,672,3265,910.4285714285714,43.857142857142854,448.42857142857144,2171.8571428571427,440.2857142857143,935.7142857142857,0.3467931214506417,-0.393042097232232,-0.7473810063975195,0.18180283315429188,-0.6790544005294694,-0.6005394538697196,1
2020-06-01T00:00:00.000+0000,809,36,200,1570,184,101,798,35,333,1936,221,235,772,43,416,1604,267,1800,933,75,516,2095,726,507,881.2857142857143,44.57142857142857,434.14285714285717,2164,427.7142857142857,906.2857142857143,0.3624175889801384,-0.3757194965903228,-0.9075856148132082,-0.012999214659554023,-0.7406166578113345,-0.8279972273512546,2
2020-06-02T00:00:00.000+0000,673,50,318,1653,285,972,809,36,200,1570,184,101,798,35,333,1936,221,235,772,43,416,1604,267,1800,838.7142857142857,45.714285714285715,422.85714285714283,1822.5714285714287,382.7142857142857,1005.2857142857143,0.16230886541126405,-0.14871408564270558,-0.7648783189997636,0.032758927151934715,-0.5766649424639103,0.2957677958689263,3
2020-06-03T00:00:00.000+0000,681,30,321,1871,242,3856,673,50,318,1653,285,972,809,36,200,1570,184,101,798,35,333,1936,221,235,807.5714285714286,46,385.2857142857143,1802.2857142857142,371,1533.7142857142858,0.17451296988547144,-0.48202663970440546,-0.7613675715534358,0.14848843970287828,-0.6448958303136539,1.4898953642224326,4
2020-06-04T00:00:00.000+0000,628,44,177,1805,351,2850,681,30,321,1871,242,3856,673,50,318,1653,285,972,809,36,200,1570,184,101,756.2857142857143,44.714285714285715,325.85714285714283,1790.5714285714287,325.14285714285717,1474.4285714285713,0.0925937713681918,-0.24256436304789117,-0.9364864848195135,0.11411192870549353,-0.47624095775000186,1.271696352734587,5
2020-06-05T00:00:00.000+0000,678,47,518,1650,452,552,628,44,177,1805,351,2850,681,30,321,1871,242,3856,673,50,318,1653,285,972,719.8571428571429,40.714285714285715,326.14285714285717,1727,286,1480.857142857143,0.16994303542456143,-0.19501846553083452,-0.542669267263864,0.031121773751957724,-0.3320257837252007,-0.15189380281436338,6
2020-06-06T00:00:00.000+0000,528,42,270,1557,526,529,678,47,518,1650,452,552,628,44,177,1805,351,2850,681,30,321,1871,242,3856,685,40.57142857142857,305.2857142857143,1720.2857142857142,323,1299.2857142857142,-0.06914561616776228,-0.274970275056227,-0.8218290242574753,-0.02025433464852426,-0.2331195082373418,-0.18078169277653222,7
2020-06-07T00:00:00.000+0000,703,39,197,1326,300,293,528,42,270,1557,526,529,678,47,518,1650,452,552,628,44,177,1805,351,2850,671.4285714285714,41.142857142857146,285.85714285714283,1633.142857142857,334.2857142857143,1307.5714285714287,0.20778592483203162,-0.3246713969346165,-0.9113346411908614,-0.15332961159241226,-0.5533919189896294,-0.5096595883403736,1
2020-06-08T00:00:00.000+0000,601,21,280,1205,359,98,703,39,197,1326,300,293,528,42,270,1557,526,529,678,47,518,1650,452,552,641.7142857142857,39,297.2857142857143,1581,359.2857142857143,1307.142857142857,0.04987244829912801,-0.6526927618239426,-0.8098422482989824,-0.22633376144574927,-0.46440991413908594,-0.8333882513224288,2
2020-06-09T00:00:00.000+0000,462,51,283,1741,397,141,601,21,280,1205,359,98,703,39,197,1326,300,293,528,42,270,1557,526,529,611.5714285714286,39.142857142857146,292.2857142857143,1593.5714285714287,375.2857142857143,1188.4285714285713,-0.18141497802568687,-0.13354873354198518,-0.8062588438867263,0.0802351702940971,-0.40918709798011216,-0.7574074846083233,3
2020-06-10T00:00:00.000+0000,479,35,202,1003,16,397,462,51,283,1741,397,141,601,21,280,1205,359,98,703,39,197,1326,300,293,582.7142857142857,39.857142857142854,275.2857142857143,1469.5714285714287,343,694.2857142857143,-0.1520560513425368,-0.393042097232232,-0.9050896855546319,-0.3536537420869094,-1.0438999686689399,-0.3570653536535592,4
